,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
77844,5484,3578,4,1045440860,M,45,17,21742,Gladiator (2000),Action|Drama,False
968363,543,325,4,976215725,M,25,5,55057,National Lampoon's Senior Trip (1995),Comedy,False
41228,4088,150,3,965431151,M,25,3,77057,Apollo 13 (1995),Drama,False
688522,5222,2991,3,961529365,M,25,12,94501,Live and Let Die (1973),Action,False
438440,639,2640,3,975728184,M,45,17,85202,Superman (1978),Action|Adventure|Sci-Fi,False
295477,5047,2318,4,962496798,M,45,6,23452,Happiness (1998),Comedy,False
284780,2872,2959,4,972418284,M,25,20,94014,Fight Club (1999),Drama,False
253301,2480,3081,4,974147936,F,18,20,94410,Sleepy Hollow (1999),Horror|Romance,False
105993,300,2852,4,976507132,M,25,7,78664,"Soldier's Story, A (1984)",Drama,False
567202,2047,2335,1,975004642,M,1,10,06437,"Waterboy, The (1998)",Comedy,False
441347,4456,596,4,965230086,F,35,2,49770,Pinocchio (1940),Animation|Children's,False
503281,5153,2863,5,961968277,M,25,7,60046,"Hard Day's Night, A (1964)",Comedy|Musical,False
56144,3193,3114,5,968643835,M,25,0,92019,Toy Story 2 (1999),Animation|Children's|Comedy,False
316939,3900,353,3,965845880,F,25,14,55343,"Crow, The (1994)",Action|Romance|Thriller,False
440655,4733,592,5,963673330,M,18,18,52301,Batman (1989),Action|Adventure|Crime|Drama,False
588702,3590,3033,4,966658108,F,18,15,02115,Spaceballs (1987),Comedy|Sci-Fi,False
838539,5567,1964,4,959350274,M,50,3,78704,Klute (1971),Drama|Mystery,False
137652,4049,593,4,965495846,M,45,11,33133,"Silence of the Lambs, The (1991)",Drama|Thriller,False
957657,2703,117,3,973299802,M,35,11,52803,"Young Poisoner's Handbook, The (1995)",Crime,False
998418,3224,1426,3,968520566,F,25,14,93428,Zeus and Roxanne (1997),Children's,False
18602,1676,2687,5,974711308,M,18,4,91301,Tarzan (1999),Animation|Children's,False
816750,850,154,3,975350157,M,35,0,60640,Belle de jour (1967),Drama,False
149119,3519,3809,2,1016934076,F,25,14,11215,What About Bob? (1991),Comedy,False
594702,1173,3005,3,974860291,F,25,7,10019,"Bone Collector, The (1999)",Thriller,False
222968,4902,1201,4,965149552,M,35,14,84057,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
998845,2544,2923,4,982373780,M,45,1,52001,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,False
360904,5091,151,5,963681283,M,25,17,19810,Rob Roy (1995),Drama|Romance|War,False
663724,5954,3399,3,957652210,M,45,11,70802,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,False
156460,3679,1090,3,966448099,M,25,4,68108,Platoon (1986),Drama|War,False
994444,1146,2982,2,974934498,F,18,16,80260,"Guardian, The (1990)",Horror|Thriller,False
668616,869,2253,3,975281371,M,18,20,92026,Toys (1992),Action|Comedy|Fantasy,False
735143,930,1845,4,1019444937,M,25,5,98380,Zero Effect (1998),Comedy|Thriller,False
898740,1425,3571,5,1023469730,M,1,10,08872,Time Code (2000),Drama,False
392458,4041,367,3,965712172,M,18,3,48005,"Mask, The (1994)",Comedy|Crime|Fantasy,False
675546,4697,1126,3,966887418,M,18,10,79605,Drop Dead Fred (1991),Comedy|Fantasy,False
940500,5451,2476,5,959934076,F,25,1,98115,Heartbreak Ridge (1986),Action|War,False
708836,4089,1754,4,965430231,M,25,7,79416,Fallen (1998),Action|Mystery|Thriller,False
774639,1898,1888,3,974691593,M,25,12,91101,Hope Floats (1998),Comedy|Drama|Romance,False
445538,2414,1276,4,974245643,M,25,1,49503,Cool Hand Luke (1967),Comedy|Drama,False
433687,4227,153,1,965323859,M,25,19,11414-2520,Batman Forever (1995),Action|Adventure|Comedy|Crime,False
829670,4015,3844,5,965533388,F,45,3,75605,Steel Magnolias (1989),Drama,False
184230,4260,1641,3,972110459,M,25,16,59079,"Full Monty, The (1997)",Comedy,False
4028,5241,3408,5,971359752,F,25,4,02138,Erin Brockovich (2000),Drama,False
821584,2231,1946,5,974602769,M,50,11,85726,Marty (1955),Drama|Romance,False
842923,2497,2474,5,974091003,F,50,14,37922,"Color of Money, The (1986)",Drama,False
1337,4771,1193,5,963151565,F,25,4,04101,One Flew Over the Cuckoo's Nest (1975),Drama,False
867235,5571,909,4,959305055,F,25,9,07307,"Apartment, The (1960)",Comedy|Drama,False
213959,550,1214,5,976157904,M,45,8,21559,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
630604,4473,247,4,965063588,M,35,1,94121,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
751199,392,556,5,976306179,M,18,7,20037,"War Room, The (1993)",Documentary,False
693942,3352,1350,3,967742511,M,35,0,30533,"Omen, The (1976)",Horror,False
408100,3341,3755,5,967798238,M,25,20,91730,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
749016,4007,3740,4,965673675,M,35,12,88005,Big Trouble in Little China (1986),Action|Comedy,False
771486,4122,1298,2,965358284,M,18,19,82070,Pink Floyd - The Wall (1982),Drama|Musical|War,False
700080,3412,1994,4,1031068546,M,25,18,85213,Poltergeist (1982),Horror|Thriller,False
420785,3391,3359,4,967666930,M,18,4,48135,Breaking Away (1979),Drama,False
998231,1974,2813,3,974960600,M,35,17,12159,"Source, The (1999)",Documentary,False
431882,1631,2496,4,974722765,F,50,0,94514,Blast from the Past (1999),Comedy|Romance,False
757613,801,2757,4,975400166,F,25,20,95776,Frances (1982),Drama,False
736379,2172,674,1,974611512,M,18,20,60641,Barbarella (1968),Adventure|Sci-Fi,False
972117,752,1119,2,996515862,F,25,3,97401,Drunks (1997),Drama,False
748522,1019,521,3,975009395,M,35,1,60640,Romeo Is Bleeding (1993),Crime|Thriller,False
713429,1181,2150,3,976064683,M,35,7,20716,"Gods Must Be Crazy, The (1980)",Comedy,False
517731,424,3675,4,1016722715,M,25,17,55112,White Christmas (1954),Musical,False
787075,3017,74,2,970530501,F,35,9,85255,Bed of Roses (1996),Drama|Romance,False
369670,3262,1639,4,968250469,M,25,14,55391,Chasing Amy (1997),Drama|Romance,False
577747,1120,2641,4,975537558,M,18,4,95616,Superman II (1980),Action|Adventure|Sci-Fi,False
978756,187,2679,1,977079016,F,45,1,94061,Finding North (1999),Drama|Romance,False
754596,3709,3361,5,966276637,M,25,12,89502,Bull Durham (1988),Comedy,False
2121,4361,661,4,965187894,M,35,15,83616,James and the Giant Peach (1996),Animation|Children's|Musical,False
932990,4977,2024,5,962600913,M,25,4,92507,"Rapture, The (1991)",Drama|Mystery,False
409476,5667,2302,3,958756156,M,35,7,10009,My Cousin Vinny (1992),Comedy,False
893456,1173,3285,2,974859983,F,25,7,10019,"Beach, The (2000)",Adventure|Drama,False
609845,4079,1487,4,990632250,M,35,17,26505,Selena (1997),Drama|Musical,False
823967,550,2344,5,976158559,M,45,8,21559,Runaway Train (1985),Action|Adventure|Drama|Thriller,False
98366,5602,110,4,959816640,M,35,0,97212,Braveheart (1995),Action|Drama|War,False
539816,4729,1220,3,964216730,M,50,16,55347,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
139533,3167,95,3,968816337,M,25,2,77056,Broken Arrow (1996),Action|Thriller,False
141541,2743,2571,5,973219414,M,25,14,72601,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
873383,4972,1981,2,962606777,M,35,0,95118,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,False
525002,2116,3175,4,974649243,M,18,4,49546,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
508185,587,3812,4,976032470,M,25,20,92649,Everything You Always Wanted to Know About Sex (1972),Comedy,False
573282,3588,3362,4,966660256,M,25,2,90068,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
388489,1595,1673,4,974767888,M,35,1,92683-1892,Boogie Nights (1997),Drama,False
896237,999,193,2,975364891,M,25,15,62558,Showgirls (1995),Drama,False
330928,2820,597,2,972664006,F,35,0,02138,Pretty Woman (1990),Comedy|Romance,False
15777,5734,2918,3,983393363,F,25,14,10022,Ferris Bueller's Day Off (1986),Comedy,False
161895,6002,457,5,993349150,M,50,0,43231,"Fugitive, The (1993)",Action|Thriller,False
686506,3313,1242,4,968380772,M,35,20,90292,Glory (1989),Action|Drama|War,False
657123,2878,2141,3,972361110,F,50,20,88005,"American Tail, An (1986)",Animation|Children's|Comedy,False
719425,5805,3052,4,957989810,F,25,0,90802,Dogma (1999),Comedy,False
644416,2765,1077,4,973128879,M,50,7,02420,Sleeper (1973),Comedy|Sci-Fi,False
737577,3675,3104,4,966362618,M,35,7,06680,Midnight Run (1988),Action|Adventure|Comedy|Crime,False
585719,5767,3269,4,958192148,M,25,2,75287,Forever Young (1992),Adventure|Romance|Sci-Fi,False
594968,3637,3005,1,966489070,M,25,6,94127,"Bone Collector, The (1999)",Thriller,False
346327,5981,1959,3,956933267,M,35,7,01776,Out of Africa (1985),Drama|Romance,False
819622,4948,1348,4,962642095,M,45,2,94618,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,False
228608,1698,1175,5,974708788,M,35,2,97214,Delicatessen (1991),Comedy|Sci-Fi,False
181429,2523,1247,4,974064969,M,25,17,49423,"Graduate, The (1967)",Drama|Romance,False
848445,4144,1616,3,965345436,M,18,4,02451,"Peacemaker, The (1997)",Action|Thriller|War,False
280298,4130,2013,4,965352545,M,35,6,48439,"Poseidon Adventure, The (1972)",Action|Adventure,False
424385,1128,1252,5,974907449,M,25,1,72701,Chinatown (1974),Film-Noir|Mystery|Thriller,False
675526,4352,1126,2,965233237,M,18,4,11010,Drop Dead Fred (1991),Comedy|Fantasy,False
436140,3971,802,2,970348914,F,18,4,80228,Phenomenon (1996),Drama|Romance,False
623803,5784,2805,4,958582280,M,18,10,56137,Mickey Blue Eyes (1999),Comedy|Romance,False
976422,4408,3731,2,965170951,F,45,2,19033,Cutter's Way (1981),Drama|Thriller,False
198017,2541,3619,3,974045210,F,35,5,49424,"Hollywood Knights, The (1980)",Comedy,False
170380,3902,2002,5,965766941,M,25,5,46239,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
531131,1278,1073,4,974794782,M,18,4,98312,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
527254,248,2011,3,976727018,M,18,17,72703,Back to the Future Part II (1989),Comedy|Sci-Fi,False
768094,1004,237,3,975051635,M,25,3,95136,Forget Paris (1995),Comedy|Romance,False
894866,3029,309,4,970362965,M,18,4,92037,"Red Firecracker, Green Firecracker (1994)",Drama,False
881108,4796,410,4,962987505,M,35,7,98103,Addams Family Values (1993),Comedy,False
760601,2041,468,2,1015353010,F,25,20,24015,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,False
278100,3827,3176,1,966128560,M,50,2,87020,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
169928,337,2002,3,976351549,M,18,19,80205,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
524622,877,3175,4,975268349,M,25,0,90631,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
992017,4305,470,1,967400343,F,45,17,27616,House Party 3 (1994),Comedy,False
834818,3841,3365,5,966003681,M,45,18,26101,"Searchers, The (1956)",Western,False
456284,3713,1286,4,966272300,F,25,7,22201,Somewhere in Time (1980),Drama|Romance,False
603060,735,1892,4,975694923,M,25,14,04240,"Perfect Murder, A (1998)",Mystery|Thriller,False
521737,2950,539,4,971221706,M,18,0,72761,Sleepless in Seattle (1993),Comedy|Romance,False
794468,1383,905,4,974767185,F,25,7,19806,It Happened One Night (1934),Comedy,False
429252,2316,586,4,974556258,M,35,0,13207,Home Alone (1990),Children's|Comedy,False
115366,3402,1084,3,967434647,M,35,20,30306,Bonnie and Clyde (1967),Crime|Drama,False
631044,2753,1284,4,973199862,F,50,20,27516,"Big Sleep, The (1946)",Film-Noir|Mystery,False
45999,1602,2692,5,974732834,F,25,7,10562,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
676982,2378,532,2,974331018,M,25,3,75150,Serial Mom (1994),Comedy|Crime|Horror,False
604771,1598,1396,4,974734148,M,35,13,76548,Sneakers (1992),Crime|Drama|Sci-Fi,False
994832,3546,2931,5,966856237,M,25,20,41706,Time of the Gypsies (Dom za vesanje) (1989),Drama,False
572041,1501,2106,4,977243457,M,25,11,75801,Swing Kids (1993),Drama|War,False
644617,4238,1077,3,965310163,M,35,16,44691,Sleeper (1973),Comedy|Sci-Fi,False
957292,1069,1354,3,974942809,M,25,20,98105,Breaking the Waves (1996),Drama,False
29394,1418,1097,5,974770326,M,18,4,48197,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
952199,3648,875,4,994800895,M,18,4,85210,Nothing to Lose (1994),Drama,False
74290,4116,1687,4,965362965,M,35,7,07040,"Jackal, The (1997)",Action|Thriller,False
127286,1650,590,4,974717227,M,25,19,94607,Dances with Wolves (1990),Adventure|Drama|Western,False
758176,710,2915,4,975737231,M,25,20,85207,Risky Business (1983),Comedy,False
455040,4021,750,5,965520036,M,50,20,95236,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
140493,198,2571,5,977002002,M,25,12,55108,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
106149,6040,2852,3,956715889,M,25,6,11106,"Soldier's Story, A (1984)",Drama,False
36245,5723,588,2,1018052062,M,18,12,55057,Aladdin (1992),Animation|Children's|Comedy|Musical,False
353992,1112,2336,5,974945525,M,18,6,19104,Elizabeth (1998),Drama,False
160235,984,457,4,975098554,M,50,16,92129,"Fugitive, The (1993)",Action|Thriller,False
324153,1389,2406,3,974781094,M,25,17,19801,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
236708,5394,3793,3,980665963,M,18,0,60618,X-Men (2000),Action|Sci-Fi,False
607995,1120,2273,3,1037339891,M,18,4,95616,Rush Hour (1998),Action|Thriller,False
619162,203,1672,2,976928991,F,18,4,53715,"Rainmaker, The (1997)",Drama,False
312329,2793,1095,5,972930645,M,35,7,70116,Glengarry Glen Ross (1992),Drama,False
655552,5684,2139,5,958609223,M,18,16,94110,"Secret of NIMH, The (1982)",Animation|Children's,False
220222,3476,1387,1,967210069,M,50,0,44126,Jaws (1975),Action|Horror,False
231724,2752,1466,3,973269854,M,25,15,77006,Donnie Brasco (1997),Crime|Drama,False
671410,1524,2402,5,974746832,M,18,4,06459,Rambo: First Blood Part II (1985),Action|War,False
636550,646,293,4,975780817,M,35,7,08505,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
623369,5949,2722,1,957902795,M,18,17,47901,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,False
207914,1425,3671,4,1045595424,M,1,10,08872,Blazing Saddles (1974),Comedy|Western,False
430966,1776,3438,2,974706328,M,25,0,45801,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
38102,474,2762,5,976230649,M,25,17,92126,"Sixth Sense, The (1999)",Thriller,False
816868,4867,154,4,962849663,M,25,16,04101,Belle de jour (1967),Drama,False
853658,348,3519,3,976330304,M,50,7,55110,Force 10 from Navarone (1978),Action|War,False
333899,5787,3604,3,1001122186,M,25,20,90802,Gypsy (1962),Musical,False
711020,2015,1347,4,975036829,M,18,4,01003,"Nightmare on Elm Street, A (1984)",Horror,False
147890,524,1597,3,976171124,M,18,0,91320,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
185771,4932,1394,5,962652334,M,25,7,63303,Raising Arizona (1987),Comedy,False
227727,5443,2987,4,959990410,M,25,12,01915,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
454985,3735,750,5,966190524,M,25,0,10009,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
87075,1193,368,3,974854735,M,25,12,90712,Maverick (1994),Action|Comedy|Western,False
772474,999,1003,2,975363674,M,25,15,62558,Extreme Measures (1996),Drama|Thriller,False
629297,4167,1779,1,965335945,M,25,20,22032,Sphere (1998),Adventure|Sci-Fi|Thriller,False
892250,546,1648,4,976069227,F,25,0,37211,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
158066,5198,380,2,961687499,F,18,4,55118,True Lies (1994),Action|Adventure|Comedy|Romance,False
227078,3299,2987,4,968116554,F,25,4,19119,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
494199,4517,2407,3,991034143,F,18,1,48067,Cocoon (1985),Comedy|Sci-Fi,False
898865,1112,436,2,974944856,M,18,6,19104,Color of Night (1994),Drama|Thriller,False
276591,4650,2159,4,963962986,M,25,7,30041,Henry: Portrait of a Serial Killer (1990),Crime|Horror,False
10639,2638,594,3,973573532,M,25,14,06405,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
592664,3847,141,2,965882865,M,25,7,12801,"Birdcage, The (1996)",Comedy,False
893093,1451,3342,4,974768680,M,35,20,90012,Birdy (1984),Drama|War,False
564445,3253,2598,2,968622824,F,35,4,26505,Pushing Tin (1999),Comedy,False
202236,3393,1378,3,967499526,M,35,12,60563,Young Guns (1988),Action|Comedy|Western,False
643013,5858,2010,5,957714139,M,25,4,01002,Metropolis (1926),Sci-Fi,False
307273,2172,2759,3,1014439435,M,18,20,60641,Dick (1999),Comedy,False
665590,4425,1876,4,965112274,M,35,7,98607,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
173142,5350,2006,4,960660747,M,18,5,55344,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
794114,5916,2066,3,957321887,M,50,20,48230,Out of the Past (1947),Film-Noir,False
163637,352,1527,5,976325169,M,18,4,60115,"Fifth Element, The (1997)",Action|Sci-Fi,False
524868,1687,3175,5,974709940,M,25,3,85013,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
361514,4085,3155,4,965433106,F,25,6,79416,Anna and the King (1999),Drama|Romance,False
165334,1845,3418,3,974709941,M,25,2,10002,Thelma & Louise (1991),Action|Drama,False
825518,4779,3733,3,963018671,M,45,3,04011,"Paper Chase, The (1973)",Drama,False
22906,1086,720,5,974933809,M,18,4,98225,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,False
233445,3018,2770,4,990216149,M,35,0,45242,Bowfinger (1999),Comedy,False
165581,3001,3418,5,973712826,M,18,4,94704,Thelma & Louise (1991),Action|Drama,False
644128,31,1077,3,978121608,M,56,7,06840,Sleeper (1973),Comedy|Sci-Fi,False
140719,718,2571,4,975528429,M,18,2,90211,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
80212,2149,2126,2,974620604,M,25,0,60089,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
842852,1181,2474,3,976066193,M,35,7,20716,"Color of Money, The (1986)",Drama,False
921053,1451,1099,4,974756463,M,35,20,90012,"Christmas Carol, A (1938)",Drama,False
597579,2258,2581,4,982439829,F,18,4,10033,Never Been Kissed (1999),Comedy|Romance,False
411862,710,1584,5,975571749,M,25,20,85207,Contact (1997),Drama|Sci-Fi,False
495871,4193,1031,5,965326693,M,56,13,93907,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,False
46825,157,260,4,977248537,M,35,16,12866,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
208404,3963,3671,4,1014434435,M,50,20,30030,Blazing Saddles (1974),Comedy|Western,False
204084,1176,1304,3,974857035,M,56,1,44256,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
226362,824,2987,4,975377005,M,35,12,94530,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
623462,1156,2805,3,974865166,F,50,2,33334,Mickey Blue Eyes (1999),Comedy|Romance,False
674993,5880,2421,2,982800726,M,25,1,08904,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,False
141499,2599,2571,5,973794113,M,25,12,53154,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
717692,3311,2249,3,967959528,M,25,4,90039,My Blue Heaven (1990),Comedy,False
689031,678,1258,3,978702708,M,25,0,34952,"Shining, The (1980)",Horror,False
893662,3620,3285,2,966577154,M,25,7,94117,"Beach, The (2000)",Adventure|Drama,False
232659,3442,866,3,967306666,M,18,12,20878,Bound (1996),Crime|Drama|Romance|Thriller,False
152074,1837,1124,4,976287619,M,25,2,08817,On Golden Pond (1981),Drama,False
425552,2288,1254,4,974524946,M,1,10,13066,"Treasure of the Sierra Madre, The (1948)",Adventure,False
256711,5347,3513,3,960668916,M,25,6,53705,Rules of Engagement (2000),Drama|Thriller,False
672259,869,1391,4,999376872,M,18,20,92026,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
